,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,15:30,187,99,2,1,2,3,2,18671.675,1,-1.9071477036405344,43.31639508368127,-1.9068353000586862,43.32087346352362,1.70825,848.871,32.111466666666665,19.6232,2,67,72,Andando
1,15:30,187,99,2,1,2,3,2,18671.675,1,-1.904323396507984,43.31099305956556,-1.9039258029773685,43.31287956577953,1.0702333333333334,428.13,6.6456,3.9592,2,67,72,Andando
2,15:30,187,99,2,1,2,3,2,18671.675,1,-1.903608034097299,43.31640302420099,-1.9077511341250843,43.31727114590623,2.095833333333333,853.063,11.145666666666667,11.765600000000001,2,67,72,Andando
3,15:30,187,99,2,1,2,3,2,18671.675,1,-1.8997216533875805,43.28423938537407,-1.902946985061224,43.28127239526478,1.7675333333333334,707.016,15.78445,2.8280000000000003,2,67,72,Andando
4,15:30,187,99,2,1,2,3,2,18671.675,1,-1.9112630583866483,43.312615672491845,-1.9111860493172332,43.31302303565575,0.0,0.0,1.8731499999999999,1.1144,2,67,72,Andando
5,07:15,88,22,2,3,1,5,1,28185.41,4,-1.9700505502427843,43.32421252084968,-1.9725208987547602,43.32616824680619,0.6877166666666666,275.099,5.3617,3.1944,4,69,72,Andando
6,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-1.9674627898570505,43.325973138993966,-1.9680980264263255,43.32454461020123,0.7065166666666667,282.622,3.42225,2.0376000000000003,4,69,72,Andando
7,14:00,169,22,2,3,1,6,1,25301.709999999995,3,-1.980434526114677,43.314535404766815,-1.9796210341660412,43.317125676596916,0.7212833333333334,288.542,4.9575,4.6576,2,69,72,Andando
8,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-2.026623329622301,43.31399213417068,-2.0292743557802506,43.309890893513625,2.134,853.612,8.014266666666666,4.776800000000001,4,69,72,Andando
9,13:30,163,22,1,2,1,5,1,29172.56,4,-1.9732095871641688,43.32301208263242,-1.9753871174453634,43.3250101582644,0.6589333333333334,263.59,4.393616666666667,4.1656,1,69,72,Andando
10,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-1.9832389318439467,43.31870171407005,-1.984895514139318,43.31729050279791,0.7646166666666667,328.102,5.13995,1.9232,4,69,72,Andando
11,15:30,187,22,1,3,2,4,1,23878.46,2,-1.9674024070166725,43.32048347973309,-1.9630272466071867,43.31924094638888,1.4736,589.461,8.968250000000001,5.348,3,69,72,Andando
12,15:15,184,22,1,4,2,5,1,26736.56,4,-1.9740375962408725,43.325492401349095,-1.9732610702047118,43.325444560571235,0.20788333333333334,83.158,1.3859666666666668,0.8256000000000001,3,69,72,Andando
13,15:10,183,22,2,3,1,5,1,25818.26,3,-1.9688801680684969,43.32083479623758,-1.9647371032110472,43.32361342468092,2.7674333333333334,1027.193,12.535866666666667,7.4696,4,69,72,Andando
14,08:30,103,22,1,2,2,5,1,23492.02,2,-1.966023924591229,43.31125716159573,-1.9623184518647256,43.312605754679524,3.08415,1683.19,25.8676,13.232,1,69,72,Andando
15,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-2.0080127282653075,43.31931501241186,-2.009566691977109,43.32045995063654,0.7793500000000001,311.756,10.222683333333332,6.0944,4,69,72,Andando
16,13:30,163,22,1,2,1,5,1,29172.56,4,-1.9763673132135255,43.321874752049006,-1.9779038505010276,43.32477331569305,1.5623166666666668,771.046,9.94045,5.921600000000001,1,69,72,Andando
17,15:10,183,22,2,3,1,5,1,25818.26,3,-1.948448676453037,43.31823173414044,-1.94755293539356,43.32006141282441,1.6509333333333334,660.406,5.022783333333334,3.0672,4,69,72,Andando
18,12:30,151,22,1,3,1,4,1,27228.06,4,-1.9925323385524132,43.29524348549947,-1.9938818038071562,43.29763664261084,6.284366666666667,3339.341,13.13155,7.827200000000001,3,69,72,Car
19,05:30,67,22,2,2,1,5,1,24223.07,3,-1.976258443279868,43.32256877600118,-1.9773830408065343,43.31894506453551,2.0799,854.589,6.918933333333333,4.1224,4,69,72,Andando
20,14:00,169,22,2,3,1,6,1,25301.709999999995,3,-1.971006341385779,43.32300531861621,-1.9747685076973238,43.321146430572824,1.3201833333333333,589.416,9.59055,5.7128000000000005,2,69,72,Andando
21,17:00,205,22,1,3,2,4,1,26245.61,4,-2.0046779740599923,43.31579652590878,-2.006415628877178,43.31458973201622,0.5623,224.924,3.8051833333333334,2.2672000000000003,3,69,72,Andando
22,07:15,88,22,2,3,1,5,1,28185.41,4,-1.955802326401856,43.300006667775335,-1.9602398518566302,43.29874123424281,0.9843833333333334,393.772,21.376783333333332,12.7448,4,69,72,Andando
23,13:30,163,23,1,2,2,5,2,26736.56,4,-2.015346658265847,43.2710775098373,-2.0170361898879463,43.26901806132528,1.4113499999999999,456.84,6.467033333333333,3.8544,3,83,72,Andando
24,13:00,157,22,2,2,1,5,2,28048.41,4,-2.0230065800124617,43.26917215076814,-2.020476864119228,43.26719132185883,1.6828666666666665,673.171,5.065533333333334,3.0192,2,83,72,Andando
25,07:00,85,22,2,2,1,4,1,24409.86,2,-2.020438828405881,43.26871171996706,-2.0217392805599848,43.26840002671018,0.7587833333333334,303.529,2.1106166666666666,1.2576,2,83,72,Andando
26,07:00,85,22,2,2,1,4,1,24409.86,2,-2.0171711692934857,43.27171541107936,-2.014525159447353,43.26914245425497,1.8396000000000001,735.872,11.81725,7.0456,2,83,72,Andando
27,07:00,85,22,2,2,1,4,1,24409.86,2,-2.019023183335396,43.26693694156433,-2.017942378595879,43.263101507818305,1.3771,550.859,7.441966666666667,4.4352,2,83,72,Andando
28,13:00,157,22,2,2,1,5,2,28048.41,4,-2.0118183137055894,43.2692526734724,-2.015784296975437,43.26735471757372,1.36795,547.195,7.380416666666666,4.4008,2,83,72,Andando
29,07:00,85,22,2,2,1,4,1,24409.86,2,-2.017460568977011,43.27068944076826,-2.013199952052863,43.27315710734502,1.7838,713.55,14.87645,8.8488,2,83,72,Andando
30,07:00,85,22,2,2,1,4,1,24409.86,2,-2.0174233742837777,43.257016794129,-2.0189421110478256,43.2553489217596,0.7375166666666666,295.014,5.73175,3.4168000000000003,2,83,72,Andando
31,20:00,241,22,2,3,2,5,1,23963.06,2,-2.0704530488791857,43.13991304515195,-2.0723868570916464,43.14269175255161,1.1047333333333333,441.914,5.404083333333333,3.2200000000000006,2,71,72,Andando
32,20:00,241,22,2,3,2,5,1,23963.06,2,-2.071920476499135,43.139158570936,-2.073330952267926,43.138923827978324,0.3705166666666667,148.212,2.7648333333333333,1.6456,2,71,72,Andando
33,20:00,241,22,2,3,2,5,1,23963.06,2,-2.07314472008395,43.138999223711245,-2.070329670590412,43.13965349948666,0.8102333333333332,324.113,4.749783333333334,2.8288,2,71,72,Andando
34,09:00,109,22,1,2,2,4,1,23860.06,2,-2.0074020848465466,43.22522788555443,-2.0101445523650283,43.22394197000571,3.31705,1754.1,8.706366666666666,5.2016,3,9,72,Andando
35,09:00,109,22,1,2,2,4,1,23860.06,2,-2.0257616373301035,43.21155858524042,-2.021207337106434,43.21057588155137,1.0912333333333335,436.519,8.59725,5.4256,3,9,72,Andando
36,09:00,109,22,1,2,2,4,1,23860.06,2,-2.022431815349831,43.21860194382022,-2.0218427771733607,43.219862743733,1.6249333333333333,634.52,4.805766666666667,2.9736000000000002,3,9,72,Andando
37,06:50,83,22,2,3,1,5,1,25238.16,3,-1.9729028182195567,43.27023025594309,-1.9716237445160327,43.2659577367411,3.0364500000000003,1214.65,11.835016666666666,6.6928,4,40,72,Andando
38,06:50,83,22,2,3,1,5,1,25238.16,3,-1.981664607983725,43.26036822397036,-1.97860177201146,43.25649022495843,7.479216666666667,2991.736,12.345566666666667,7.3592,4,40,72,Car
39,13:30,163,22,1,4,1,5,1,28454.76,4,-1.976416335226138,43.269647715989706,-1.9758698838195201,43.27197596127995,1.1379833333333333,442.545,5.876233333333333,2.8744,3,40,72,Andando
40,13:30,163,22,1,4,1,5,1,28454.76,4,-1.97941543738594,43.266987419014,-1.9773563593336259,43.26741324525097,1.1971666666666667,511.134,4.158316666666667,2.4776000000000002,3,40,72,Andando
41,21:30,259,22,1,2,1,4,1,24843.51,3,-1.937562947373787,43.240722092721775,-1.9384620212333132,43.23602111061993,0.0,0.0,27.2545,16.253600000000002,3,40,72,Andando
42,06:50,83,22,2,3,1,5,1,25238.16,3,-1.9797392482862133,43.262553586204085,-1.9784854805700558,43.267133849887145,1.3874666666666668,555.013,12.477833333333333,6.3928,4,40,72,Andando
43,07:00,85,22,2,4,1,5,1,27890.81,4,-1.7799414889947214,43.33566942588049,-1.7794029214120397,43.33542576065571,0.0,0.0,0.42606666666666665,0.2536,2,45,72,Andando
44,07:00,85,22,2,4,1,5,1,27890.81,4,-1.7773304336884663,43.34111988326438,-1.7730101108836163,43.33919319532496,1.7804166666666668,814.474,13.0172,7.7592,2,45,72,Andando
45,07:00,85,22,2,4,1,5,1,27890.81,4,-1.7998391644232272,43.336955931428825,-1.7979796960020018,43.333045202936944,1.5449666666666666,618.026,9.075433333333333,5.4056,2,45,72,Andando
