,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.0171200837508505,43.221018819772,-2.033693,43.256347,6.31465,4843.357,116.96426666666666,17.118000000000002,4,30,69,Car
1,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.021978739696669,43.2186047569042,-2.033693,43.256347,5.841633333333333,4998.877,126.0719,13.9064,4,30,69,Car
2,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9931033249654104,43.24751634560428,-2.033693,43.256347,8.354516666666667,3867.292,76.30706666666667,18.466,4,30,69,Car
3,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.0665010655343234,43.26941568065168,-2.033693,43.256347,11.132766666666667,6848.702,63.108216666666664,18.476,4,30,69,Car
4,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.0262969338540526,43.21797597081395,-2.033693,43.256347,4.791483333333333,4653.599,122.63125,15.191200000000002,4,30,69,Car
5,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.022431815349831,43.21860194382022,-2.033693,43.256347,5.780766666666667,4992.908,126.382,13.813600000000001,4,30,69,Car
6,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9877151232286927,43.24680181119974,-2.033693,43.256347,9.373050000000001,4682.102,88.69016666666667,21.1184,4,30,69,Car
7,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9815368161679328,43.26700856230658,-2.033693,43.256347,10.270900000000001,5560.376,99.77743333333333,16.134800000000002,4,30,69,Car
8,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9897307572488092,43.24819131070752,-2.033693,43.256347,9.204633333333334,4074.63,78.35511666666666,20.1368,4,30,69,Car
9,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.0164256924664303,43.22294843399671,-2.033693,43.256347,6.440783333333333,4907.71,117.1628,17.1156,4,30,69,Car
10,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9918434121726016,43.24722927324692,-2.033693,43.256347,8.62955,4288.116,78.69218333333333,19.344,4,30,69,Car
11,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9918152492010448,43.24727953585088,-2.033693,43.256347,8.62955,4288.116,78.69218333333333,19.344,4,30,69,Car
12,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9877987700252453,43.25380168135174,-2.033693,43.256347,10.088633333333332,4304.7,83.33371666666667,22.556,4,30,69,Car
13,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-2.0234919774873905,43.22067465250534,-2.033693,43.256347,5.8594,4657.572,123.47908333333334,13.669200000000002,4,30,69,Car
14,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.99204733635876,43.24585716537821,-2.033693,43.256347,8.027733333333334,4147.877,79.7838,18.509200000000003,4,30,69,Car
15,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9861663878642104,43.25327232150292,-2.033693,43.256347,10.372549999999999,4418.273,90.3065,23.521600000000003,4,30,69,Car
16,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9911778876132225,43.24794509020802,-2.033693,43.256347,8.639333333333333,4292.035,77.19511666666668,19.7904,4,30,69,Car
17,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.991445601408233,43.24800275657588,-2.033693,43.256347,8.609533333333333,4277.231,76.16816666666666,20.064400000000003,4,30,69,Car
18,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.991445601408233,43.24800275657588,-2.033693,43.256347,8.609533333333333,4277.231,76.16816666666666,20.064400000000003,4,30,69,Car
19,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9822964135778605,43.26166349840883,-2.033693,43.256347,8.635966666666667,5297.579,92.41445,17.3152,4,30,69,Car
20,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.985243960235284,43.253619188581496,-2.033693,43.256347,10.372549999999999,4418.273,88.93698333333333,23.113200000000003,4,30,69,Car
21,09:30,115,99,2,3,1,5,1,27745.709999999995,4,-1.9857645794342256,43.25525979682909,-2.033693,43.256347,8.255983333333333,4325.208,88.40360000000001,21.7452,4,30,69,Car
22,07:00,85,22,2,4,1,3,1,24289.785,3,-2.0399106224961225,43.2740218557869,-2.033693,43.256347,6.9215,4242.496,55.62071666666667,11.513200000000001,2,45,69,Car
23,10:00,121,23,2,1,2,3,2,18102.375,1,-2.00853491749309,43.268742144574674,-2.033693,43.256347,4.52275,3153.859,61.08636666666666,12.443200000000001,6,45,69,PT
24,08:30,103,22,1,2,2,6,1,23605.61,2,-2.015778829831164,43.267162461643615,-2.033693,43.256347,3.0164666666666666,2551.323,50.66861666666667,11.302800000000001,1,45,69,PT
25,07:20,89,22,2,1,1,5,2,25523.66,3,-2.052158902753114,43.27131000265005,-2.033693,43.256347,8.636333333333333,5449.226,59.754533333333335,9.796800000000001,2,45,69,PT
26,07:20,89,22,2,1,1,5,2,25523.66,3,-2.0508386107381567,43.26980952185095,-2.033693,43.256347,8.1259,5283.65,56.74453333333334,10.7232,2,45,69,PT
27,17:15,208,22,1,3,1,6,1,28637.91,4,-2.057051110942921,43.2675392656113,-2.033693,43.256347,9.585583333333334,5483.23,48.434999999999995,12.765600000000001,3,45,69,Car
28,15:00,181,22,2,2,1,3,1,22642.935,1,-2.020447331362148,43.26913541411573,-2.033693,43.256347,4.254583333333334,2510.825,41.28435,9.358400000000001,2,45,69,Car
29,08:00,97,22,1,3,2,4,1,23720.86,2,-2.0121826591887304,43.27070494204473,-2.033693,43.256347,4.1632,3010.044,56.70398333333333,14.475200000000001,3,45,69,PT
30,15:30,187,22,2,2,2,6,2,20833.85,1,-2.0203319391632237,43.26849022989542,-2.033693,43.256347,4.254583333333334,2510.825,41.92791666666667,9.63,2,45,69,PT
31,19:00,229,22,2,3,1,5,1,25818.26,4,-2.019156750679709,43.2706733371278,-2.033693,43.256347,3.8362166666666666,2497.537,42.979400000000005,9.1864,4,45,69,Car
32,15:30,187,22,2,2,2,6,2,20833.85,1,-2.01991061286764,43.26874236817368,-2.033693,43.256347,4.254583333333334,2510.825,41.62485,9.540000000000001,2,45,69,PT
33,10:00,121,23,2,1,2,3,2,18102.375,1,-2.0453556695344064,43.2716098046994,-2.033693,43.256347,8.134733333333333,4727.804,63.709183333333335,9.102400000000001,6,45,69,PT
34,06:00,73,22,2,2,2,5,1,23805.46,2,-2.020378847894137,43.27348137639828,-2.033693,43.256347,3.9005666666666667,2979.801,48.199083333333334,14.2552,2,45,69,PT
35,07:00,85,22,2,4,1,3,1,24289.785,3,-2.050319173220731,43.26941390514212,-2.033693,43.256347,8.194916666666666,5311.257,57.0893,11.910800000000002,2,45,69,Car
36,16:00,193,99,2,4,1,5,1,27788.81,4,-2.0129934927770674,43.26385264876368,-2.033693,43.256347,5.2332833333333335,2272.015,47.80683333333333,10.338000000000001,4,45,69,Car
37,15:30,187,22,2,2,2,6,2,20833.85,1,-2.050676962984949,43.27028717535617,-2.033693,43.256347,8.1259,5283.65,57.36708333333333,10.999200000000002,2,45,69,PT
38,15:30,187,22,2,2,2,6,2,20833.85,1,-2.019086737105816,43.26971935445325,-2.033693,43.256347,3.460366666666667,2728.904,43.72381666666667,9.408,2,45,69,PT
39,07:20,89,22,2,3,2,4,1,25255.96,3,-2.0129934927770674,43.26385264876368,-2.033693,43.256347,5.2332833333333335,2272.015,47.80683333333333,10.338000000000001,4,45,69,Car
40,16:00,193,99,2,4,1,5,1,27788.81,4,-2.0481015407955763,43.26866498174561,-2.033693,43.256347,7.44945,5013.063,59.86781666666666,10.758400000000002,4,45,69,Car
41,15:00,181,23,1,2,2,4,1,25608.31,3,-2.012873949904418,43.27014986147421,-2.033693,43.256347,3.6918,2821.475,53.861533333333334,12.569600000000001,5,45,69,PT
42,12:50,155,22,2,2,2,5,1,25746.91,3,-2.047539538657657,43.26913087923466,-2.033693,43.256347,7.44945,5013.063,60.90173333333333,10.3636,4,45,69,PT
43,05:05,62,22,2,2,1,6,1,24718.41,3,-2.0133617163107447,43.26380297664026,-2.033693,43.256347,5.2332833333333335,2272.015,47.80683333333333,10.338000000000001,4,45,69,Car
44,12:50,155,22,2,2,2,5,1,25746.91,3,-2.015778829831164,43.267162461643615,-2.033693,43.256347,3.0164666666666666,2551.323,50.66861666666667,10.2444,4,45,69,PT
45,17:00,205,22,2,3,1,3,1,25010.085,3,-2.040823417224823,43.27475666164955,-2.033693,43.256347,7.21045,4358.078,57.54708333333333,11.6072,2,45,69,Car
46,12:00,145,23,2,3,2,3,1,23997.435,3,-2.012951642220139,43.26972205059917,-2.033693,43.256347,3.6918,2821.475,53.5611,12.48,2,45,69,PT
47,17:15,208,22,2,3,2,5,1,22930.57,2,-2.021356911769121,43.26991005608956,-2.033693,43.256347,4.561533333333333,2373.164,41.862183333333334,9.3244,2,45,69,Car
48,08:20,101,22,1,2,1,5,1,28297.16,4,-2.048388098550828,43.26926026234207,-2.033693,43.256347,7.701933333333333,5114.057,58.90756666666667,10.958,3,45,69,Car
49,07:20,89,22,2,3,2,4,1,25255.96,3,-2.045159258718733,43.27152166339398,-2.033693,43.256347,8.134733333333333,4727.804,63.709183333333335,9.102400000000001,4,45,69,Car
50,07:20,89,22,2,3,2,4,1,25255.96,3,-2.0517457489242914,43.27089273391305,-2.033693,43.256347,8.4621,5375.558,59.18998333333333,10.215600000000002,4,45,69,Car
51,08:00,97,22,1,2,2,5,2,21281.2,1,-2.0189436307776907,43.27105402124023,-2.033693,43.256347,3.797483333333333,2584.967,45.46658333333333,10.986400000000001,3,45,69,PT
52,17:00,205,22,2,3,1,3,1,25010.085,3,-2.04120544419128,43.27456203737596,-2.033693,43.256347,7.247766666666666,4373.006,57.795883333333336,11.022,2,45,69,Car
